unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
0,2019-06-19,2019-06-18,-0.5640117,-0.5747929,-0.5873176,-0.59452367,-0.5698898,-0.565787,-0.5750691,-0.57798135,-0.57866985,-0.57974756,-0.5292360024162224,-0.4852861084107387
0,2019-06-20,2019-06-18,-0.5867476,-0.608736,-0.607649,-0.6048421,-0.5842083,-0.60481226,-0.6123385,-0.58551764,-0.5807328,-0.60775644,-0.7506758529823129,-0.4852861084107387
0,2019-06-21,2019-06-18,-0.57886374,-0.6074477,-0.6218008,-0.61612815,-0.5805095,-0.60865176,-0.6097697,-0.58187383,-0.5830582,-0.59555644,-0.7996968886038139,-0.6238973125818793
0,2019-06-22,2019-06-18,-0.5770244,-0.5881916,-0.5803138,-0.59107536,-0.54942966,-0.5722029,-0.5737953,-0.56616986,-0.58099777,-0.5707404,-0.5478301883416193,-0.6492530206619661
0,2019-06-23,2019-06-18,-0.553716,-0.5482968,-0.5471786,-0.57405204,-0.5211499,-0.5467894,-0.53728473,-0.5382535,-0.58086413,-0.5465055,-0.512332197029498,-0.6915125341287772
0,2019-06-24,2019-06-18,-0.58422655,-0.558069,-0.5375886,-0.5873944,-0.5348824,-0.55310166,-0.5415084,-0.55867565,-0.59602195,-0.5494277,-0.6340395958139141,-0.5968512239631203
0,2019-06-25,2019-06-18,-0.6052049,-0.59574896,-0.5917555,-0.59503603,-0.55941725,-0.58820057,-0.592131,-0.57594204,-0.60423243,-0.59344584,-0.667847206587363,-0.6086838877338274
0,2019-06-26,2019-06-18,-0.57988054,-0.5894654,-0.58423185,-0.5928858,-0.55622894,-0.57243985,-0.5867265,-0.5756883,-0.60188055,-0.5840488,-0.5799474185763959,-0.5478301883416193
0,2019-06-27,2019-06-18,-0.6016982,-0.61535686,-0.6036704,-0.6048066,-0.5772352,-0.6056772,-0.6192757,-0.58774644,-0.6030398,-0.6043718,-0.5799474185763958,-0.5495205688802917
0,2019-06-28,2019-06-18,-0.58857244,-0.60376036,-0.62092644,-0.61892974,-0.5764135,-0.6131722,-0.6174372,-0.59206456,-0.6008609,-0.59982926,-0.5681147548056886,-0.5630436131896713
0,2019-06-29,2019-06-18,-0.5794547,-0.5887573,-0.5819418,-0.5933735,-0.54377735,-0.5771579,-0.57742494,-0.570401,-0.595917,-0.570357,-0.5207840997228602,-0.5664243742670162
0,2019-06-30,2019-06-18,-0.55716515,-0.54573697,-0.54067063,-0.57457054,-0.5206857,-0.5468863,-0.53563565,-0.5363624,-0.5939853,-0.5425191,-0.5545917104963091,-0.6424914985072764
0,2019-07-01,2019-06-18,-0.5864117,-0.56994927,-0.536298,-0.587369,-0.5376473,-0.551944,-0.54271495,-0.5632022,-0.6044386,-0.5489576,-0.5376879051095846,-0.667847206587363
0,2019-07-02,2019-06-18,-0.6081184,-0.5987052,-0.5966635,-0.596988,-0.5652122,-0.58873403,-0.5977154,-0.58230376,-0.60900366,-0.5926849,-0.5917800823471029,-0.6357299763525864
1,2019-06-19,2019-06-18,-0.90487254,-0.84962267,-0.8601206,-0.85795444,-0.85567605,-0.86404383,-0.8742783,-0.86141944,-0.85763025,-0.86033607,-0.8410844641167246,-0.21144605176331
1,2019-06-20,2019-06-18,-0.9034764,-0.8559363,-0.8563107,-0.85723245,-0.82705295,-0.88047266,-0.8623065,-0.8527297,-0.85286605,-0.84373206,-0.826810545448763,-0.12580253975554076
1,2019-06-21,2019-06-18,-0.8842641,-0.8424091,-0.84089255,-0.8648404,-0.80549335,-0.8530622,-0.8399419,-0.83956414,-0.8504063,-0.82219195,-0.8410844641167246,-0.14324844034971598
1,2019-06-22,2019-06-18,-0.8422938,-0.8331295,-0.82185805,-0.8787004,-0.83150655,-0.86797005,-0.8236718,-0.82306474,-0.8482289,-0.82382905,-0.7966767171497331,-0.14166244938660913
1,2019-06-23,2019-06-18,-0.8837097,-0.8681224,-0.8411899,-0.87854916,-0.8800951,-0.8989769,-0.8776797,-0.85201204,-0.8463195,-0.85442066,-0.8442564460429383,-0.20193010598466898
1,2019-06-24,2019-06-18,-0.8281953,-0.82608277,-0.8438055,-0.88289523,-0.85572183,-0.8849135,-0.84500897,-0.8454773,-0.84445083,-0.8315568,-0.6967592864740023,-0.08139479278854929
1,2019-06-25,2019-06-18,-0.8135704,-0.82833517,-0.8373847,-0.8587338,-0.8296034,-0.86075014,-0.8254725,-0.832576,-0.84412175,-0.8363867,-0.8426704550798313,-0.18924217827981427
1,2019-06-26,2019-06-18,-0.88424724,-0.8586485,-0.8381313,-0.82990575,-0.83520687,-0.8797772,-0.8595537,-0.84684974,-0.8443235,-0.84851134,-0.8299825273749767,-0.14166244938660913
1,2019-06-27,2019-06-18,-0.88965863,-0.84961194,-0.83873796,-0.8512421,-0.8124901,-0.886529,-0.8468018,-0.84132093,-0.8403673,-0.8265265,-0.885492211083716,-0.19241416020602795
