unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
H2OC (mmol/mol),2020-12-19,2020-12-18,-0.6030127,-0.57544124,-0.5683043,-0.6694324,-0.44910485,-0.70959294,-0.59294695,-0.6110151,-0.609402,-0.5687756,-0.600846156209912,-1.101778028921377
H2OC (mmol/mol),2020-12-20,2020-12-18,-0.54771554,-0.5773227,-0.38284752,-0.6796731,-0.43422604,-0.6867244,-0.5601543,-0.52837074,-0.506228,-0.59993064,-0.7152397081645446,-1.2188203567419724
H2OC (mmol/mol),2020-12-21,2020-12-18,-0.6513312,-0.55595917,-0.5468129,-0.65182567,-0.38783112,-0.69126993,-0.58349305,-0.6155897,-0.44422546,-0.6299226,-0.4619085727678704,-0.6248143290004065
H2OC (mmol/mol),2020-12-22,2020-12-18,-0.6245681,-0.48768103,-0.43977183,-0.66931593,-0.40010566,-0.6828289,-0.5508382,-0.5742537,-0.43686417,-0.633433,0.40363817619171927,-0.7734014365529068
H2OC (mmol/mol),2020-12-23,2020-12-18,-0.55305064,-0.4831957,-0.653832,-0.69520384,-0.41290033,-0.6859132,-0.51152295,-0.42028075,-0.43588364,-0.595347,0.5469491729805979,-0.9651623826254276
H2OC (mmol/mol),2020-12-24,2020-12-18,-0.6062452,-0.4828614,-0.5857396,-0.65873694,-0.43483615,-0.6871594,-0.542818,-0.58467126,-0.43574998,-0.61640847,-0.3059753758925692,-0.8538037616410201
H2OC (mmol/mol),2020-12-25,2020-12-18,-0.74317324,-0.49004608,-0.37697774,-0.6607642,-0.4238068,-0.6864167,-0.54108006,-0.68040246,-0.43573064,-0.66086024,-0.8310962524843113,-0.8287461264509576
H2OC (mmol/mol),2020-12-26,2020-12-18,-0.713814,-0.515545,-0.47853273,-0.6690136,-0.42238396,-0.690383,-0.5482103,-0.75480616,-0.43572682,-0.68977034,-1.04186053555501,-0.5829478453598674
H2OC (mmol/mol),2020-12-27,2020-12-18,-0.6221813,-0.526168,-0.4432617,-0.68807334,-0.46902394,-0.682671,-0.57711476,-0.64005065,-0.4357248,-0.62104154,-1.2408741884589403,-0.056208338917338625
H2OC (mmol/mol),2020-12-28,2020-12-18,-0.5939893,-0.6188729,-0.53095233,-0.66221744,-0.61898446,-0.6815105,-0.5220632,-0.6786179,-0.4357231,-0.59857345,-0.9388752112987101,-0.2418682955522791
H2OC (mmol/mol),2020-12-29,2020-12-18,-0.66215265,-0.6444373,-0.36045352,-0.6502189,-0.66753304,-0.68429637,-0.5561005,-0.61194146,-0.43572122,-0.6452773,-0.7481103451343656,-0.9342839054719596
H2OC (mmol/mol),2020-12-30,2020-12-18,-0.6121409,-0.57289517,-0.47857124,-0.6242479,-0.5995738,-0.6865156,-0.578833,-0.63244337,-0.43571934,-0.7034877,-0.7371845936415558,-0.976477227832369
H2OC (mmol/mol),2020-12-31,2020-12-18,-0.5757783,-0.5403569,-0.42335117,-0.5876219,-0.5592393,-0.68329406,-0.5297894,-0.5702248,-0.4357173,-0.6622285,-0.8963083589727346,-0.6784470065562791
H2OC (mmol/mol),2021-01-01,2020-12-18,-0.6412355,-0.545215,-0.41592085,-0.6101338,-0.6510413,-0.6941247,-0.5369501,-0.53741676,-0.43571523,-0.6100448,-0.8960126477499947,-0.6948823250411896
OT,2020-12-19,2020-12-18,0.07785928,0.095004335,0.055176433,0.080992155,0.08429836,0.062819436,0.09267457,0.077778004,0.13469692,0.08512977,0.06083352551970732,0.062237962104810675
OT,2020-12-20,2020-12-18,0.0998312,0.09904063,0.10866262,0.08136504,0.10045783,0.085687935,0.089587376,0.087429605,0.08555942,0.09951854,0.0715208451290114,0.08652722366994825
OT,2020-12-21,2020-12-18,0.10204386,0.08767881,0.1053126,0.09011279,0.06903444,0.08114241,0.090401016,0.09247569,0.08882629,0.098597944,0.07805550171192147,0.04627388381131372
OT,2020-12-22,2020-12-18,0.11370985,0.092838034,0.0878487,0.091434665,0.046843417,0.089583434,0.09007772,0.099594675,0.08905431,0.09694863,0.03505482076570309,0.024172166832857837
OT,2020-12-23,2020-12-18,0.09432397,0.08677882,0.0932159,0.090683766,0.08780739,0.08649917,0.09151943,0.09530001,0.08908089,0.09193446,0.06242694717748306,0.02312857512282764
OT,2020-12-24,2020-12-18,0.09546992,0.088324726,0.09217731,0.0960136,0.078773834,0.085252956,0.088541,0.092447385,0.089084454,0.08762413,0.028771566691795092,0.055765685014500015
OT,2020-12-25,2020-12-18,0.092523366,0.08761431,0.12590839,0.09632699,0.08742145,0.08599569,0.09078182,0.08695353,0.089084886,0.08911318,0.03276145111523813,0.06304188856640901
OT,2020-12-26,2020-12-18,0.083537705,0.08879929,0.08332601,0.0964157,0.082314596,0.08202932,0.09208489,0.084461756,0.08908496,0.08626623,0.04480345043132316,0.055304478972805556
OT,2020-12-27,2020-12-18,0.0829008,0.093637004,0.09930363,0.093687855,0.10635711,0.08974134,0.0924298,0.08777107,0.089085,0.08798878,0.03576562066525574,0.06968868152024087
OT,2020-12-28,2020-12-18,0.092014484,0.07957661,0.08513287,0.09400316,0.09735805,0.09090187,0.09800315,0.09105219,0.08908496,0.09647562,0.04876077913417598,0.030348710489275756
OT,2020-12-29,2020-12-18,0.08937029,0.091821335,0.08513329,0.095188886,0.059153683,0.088115975,0.09329681,0.09795967,0.089084946,0.09439602,0.05229850077164403,0.02430781566865034
OT,2020-12-30,2020-12-18,0.10463735,0.076404564,0.11054866,0.101972386,0.084082566,0.085896745,0.09069608,0.108397074,0.08908496,0.09294212,0.04691957226968596,0.04054588563858297
OT,2020-12-31,2020-12-18,0.11576678,0.08714838,0.13920908,0.105487004,0.087414555,0.08911833,0.098799,0.120971456,0.08908496,0.090214424,0.04825797411617183,0.045995351535153155
OT,2021-01-01,2020-12-18,0.09986815,0.07874411,0.11726222,0.10342826,0.06879707,0.078287646,0.091833584,0.121304944,0.08908496,0.08921497,0.0662721395094141,0.04284287259133575
PAR (�mol/m�/s),2020-12-19,2020-12-18,-0.5034933,-0.5330582,-0.4901668,-0.5747639,-0.5011133,-0.5852738,-0.5268782,-0.4869024,-0.609525,-0.5218763,-0.4880776463422402,-0.4746432103567496
PAR (�mol/m�/s),2020-12-20,2020-12-18,-0.5343991,-0.56523526,-0.5124861,-0.5782324,-0.4979522,-0.5624053,-0.53637516,-0.5349734,-0.5051707,-0.5314885,-0.6223513861638605,-0.47257423376973445
PAR (�mol/m�/s),2020-12-21,2020-12-18,-0.6167807,-0.5594305,-0.6222053,-0.5744283,-0.4573512,-0.5669508,-0.55232984,-0.5628774,-0.44344288,-0.54387236,-0.5064758660568719,-0.6257479737249639
PAR (�mol/m�/s),2020-12-22,2020-12-18,-0.59644353,-0.57113343,-0.6601541,-0.58326715,-0.4488769,-0.55850977,-0.56390786,-0.58705366,-0.4361118,-0.5620705,-0.5843524244709035,-0.6392157779744742
PAR (�mol/m�/s),2020-12-23,2020-12-18,-0.57548237,-0.58246744,-0.5904327,-0.5881489,-0.44379634,-0.56159407,-0.5586338,-0.5536879,-0.4351359,-0.5338634,-0.619311920267003,-0.5400847683716135
PAR (�mol/m�/s),2020-12-24,2020-12-18,-0.5923747,-0.6044176,-0.6283643,-0.5884576,-0.46593672,-0.5628403,-0.57147807,-0.55243117,-0.43500334,-0.551283,-0.5547785370214817,-0.5951573206897194
PAR (�mol/m�/s),2020-12-25,2020-12-18,-0.58528465,-0.5854653,-0.6014614,-0.5869483,-0.4545692,-0.56209755,-0.57256466,-0.55654055,-0.43498468,-0.58683014,-0.6204791309577469,-0.5883697835497483
PAR (�mol/m�/s),2020-12-26,2020-12-18,-0.56361043,-0.57954746,-0.6078866,-0.58916944,-0.45648414,-0.5660639,-0.5675922,-0.55342066,-0.43498135,-0.5706512,-0.5819178547207552,-0.6332982705142441
PAR (�mol/m�/s),2020-12-27,2020-12-18,-0.5666172,-0.6001886,-0.6118414,-0.5920203,-0.49446133,-0.5583519,-0.56674206,-0.531918,-0.43498015,-0.5542065,-0.632619932230517,-0.636776015345951
PAR (�mol/m�/s),2020-12-28,2020-12-18,-0.5258166,-0.5650294,-0.5949001,-0.5956427,-0.5919519,-0.5571914,-0.5732348,-0.487469,-0.43497935,-0.53808236,-0.5882620684154558,-0.608379724344023
PAR (�mol/m�/s),2020-12-29,2020-12-18,-0.54978824,-0.61343634,-0.65861607,-0.59315157,-0.66300184,-0.55997723,-0.57039607,-0.53584826,-0.43497857,-0.5741621,-0.5519338782476628,-0.49037571757510307
PAR (�mol/m�/s),2020-12-30,2020-12-18,-0.588444,-0.60157514,-0.7067086,-0.5921847,-0.60505056,-0.5621965,-0.56719637,-0.5771894,-0.43497768,-0.56799114,-0.5562194865865643,-0.5083831361000285
PAR (�mol/m�/s),2020-12-31,2020-12-18,-0.62364054,-0.6056473,-0.72907156,-0.58525425,-0.5390347,-0.55897486,-0.577228,-0.6151314,-0.43497685,-0.55283386,-0.56680168250707,-0.562101830841798
PAR (�mol/m�/s),2021-01-01,2020-12-18,-0.56201476,-0.6179964,-0.6247437,-0.59230876,-0.61814934,-0.56980556,-0.5619213,-0.61530125,-0.43497595,-0.52851534,-0.6794927812265621,-0.5368501986158098
SWDR (W/m�),2020-12-19,2020-12-18,-0.49444422,-0.5293646,-0.46941102,-0.5676432,-0.49551368,-0.5941424,-0.5186548,-0.47164077,-0.60916066,-0.51407886,-0.4799250251914518,-0.4311250435777492
SWDR (W/m�),2020-12-20,2020-12-18,-0.52684176,-0.56227416,-0.49953565,-0.57135063,-0.49252555,-0.5712739,-0.5288958,-0.5270727,-0.501637,-0.5241955,-0.6177789603810729,-0.39442683363066283
SWDR (W/m�),2020-12-21,2020-12-18,-0.6123979,-0.5533898,-0.6133602,-0.5673573,-0.45161113,-0.57581943,-0.54558873,-0.55685365,-0.44093272,-0.535761,-0.5022313290734881,-0.6243142670974572
SWDR (W/m�),2020-12-22,2020-12-18,-0.59098417,-0.56527674,-0.6556151,-0.57687587,-0.4426069,-0.5673784,-0.55813223,-0.58205354,-0.43371433,-0.5546259,-0.5821269151167465,-0.6390943964787329
SWDR (W/m�),2020-12-23,2020-12-18,-0.56903976,-0.5742148,-0.5838205,-0.58220816,-0.43823957,-0.57046264,-0.5523089,-0.5489429,-0.43275303,-0.5249437,-0.6165999236925311,-0.5397970550015058
SWDR (W/m�),2020-12-24,2020-12-18,-0.5870229,-0.5998918,-0.62279505,-0.5826271,-0.46113497,-0.57170886,-0.5658754,-0.5448931,-0.43262243,-0.54323304,-0.5486156910325771,-0.5927266119965178
SWDR (W/m�),2020-12-25,2020-12-18,-0.57872546,-0.58007824,-0.59151196,-0.5810072,-0.45011908,-0.5709661,-0.56685126,-0.5464877,-0.43260413,-0.58013266,-0.6176396514087465,-0.5879403745067961
SWDR (W/m�),2020-12-26,2020-12-18,-0.5558492,-0.57547647,-0.60051465,-0.583379,-0.45194253,-0.5749325,-0.56149995,-0.5435522,-0.43260086,-0.56268567,-0.5774543933017214,-0.6317814025139123
SWDR (W/m�),2020-12-27,2020-12-18,-0.5592968,-0.59614646,-0.6041997,-0.58634377,-0.49061614,-0.5672205,-0.56074417,-0.5209632,-0.4325996,-0.54629254,-0.6264737015849812,-0.6354909765056119
SWDR (W/m�),2020-12-28,2020-12-18,-0.51740956,-0.56419206,-0.57973444,-0.59024286,-0.5871806,-0.56605995,-0.56779504,-0.47513673,-0.43259877,-0.52983534,-0.5823808122625524,-0.608186708762552
SWDR (W/m�),2020-12-29,2020-12-18,-0.541834,-0.6087294,-0.65077955,-0.5876057,-0.65763104,-0.56884587,-0.56460613,-0.5285025,-0.43259805,-0.5666727,-0.5448054888479236,-0.4876873560294338
SWDR (W/m�),2020-12-30,2020-12-18,-0.5833939,-0.5938638,-0.7015928,-0.5866805,-0.5992707,-0.57106507,-0.56135935,-0.5739434,-0.4325971,-0.55979556,-0.5489225197712084,-0.5047452888997719
SWDR (W/m�),2020-12-31,2020-12-18,-0.62153554,-0.5993464,-0.72986346,-0.5793297,-0.53237844,-0.5678435,-0.57193094,-0.61505306,-0.4325964,-0.5452152,-0.559262212013694,-0.5656096406588405
SWDR (W/m�),2021-01-01,2020-12-18,-0.5553974,-0.6104046,-0.6230485,-0.58687687,-0.61169153,-0.5786742,-0.5558002,-0.61506003,-0.43259552,-0.5196489,-0.6727667420047998,-0.5377309778837454
T (degC),2020-12-19,2020-12-18,-1.0930259,-1.1224408,-1.0411469,-1.15152,-1.177055,-1.0384601,-1.1338148,-1.0927508,-0.78167486,-1.0856256,-1.0600621318128156,-1.6185871529877782
T (degC),2020-12-20,2020-12-18,-1.0793436,-1.0981562,-1.0037193,-1.1658396,-1.1466919,-1.0155916,-1.0858986,-1.1452115,-0.5032255,-1.1587527,-1.1194348737799467,-1.6888247776123284
T (degC),2020-12-21,2020-12-18,-1.1669714,-1.0800999,-1.0371082,-1.1152085,-1.0745553,-1.0201372,-1.1033497,-1.322452,-0.43297923,-1.1591132,-1.0165875009315946,-0.9255085091247651
T (degC),2020-12-22,2020-12-18,-1.2605872,-1.0143588,-1.0482652,-1.1313635,-1.0338376,-1.0116961,-1.0647137,-1.2836881,-0.4257365,-1.2077938,-0.09774505913840531,-1.061591661458885
T (degC),2020-12-23,2020-12-18,-1.0481774,-0.96030843,-1.007881,-1.1645006,-1.0021819,-1.0147804,-1.0300465,-1.1335409,-0.42479008,-1.1022035,-0.25166972493226464,-1.197620830393732
