unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
0_fold0_x0,2018-05-22,2018-05-21,0.20482713,0.28673476,0.32884562,0.28231356,0.34966478,0.34889716,0.35684207,0.2723565,0.33892396,0.3606866,0.44323796666187243,-0.2478463657489927,0
0_fold0_x0,2018-05-23,2018-05-21,0.35423446,0.45440608,0.491706,0.5508898,0.504776,0.46568477,0.5803665,0.4347857,0.45388815,0.47306782,0.029962456214043216,0.24834292689706675,0
0_fold0_x0,2018-05-24,2018-05-21,0.42931312,0.44677812,0.512945,0.47106457,0.5591821,0.5284989,0.530361,0.46604797,0.5074183,0.47922558,-0.12204614448271228,0.10402665574743775,0
0_fold0_x0,2018-05-25,2018-05-21,0.47799554,0.41759366,0.50739884,0.477752,0.46687514,0.457695,0.56489074,0.45382974,0.5093467,0.4234643,-0.3428772688267672,0.022610495230948897,0
0_fold0_x0,2018-05-26,2018-05-21,0.32737884,0.08066513,0.07403038,0.117732644,0.1772696,0.12316285,0.068611115,0.029455021,0.24830092,0.058851883,-0.20339423128639467,-0.33695485581260803,0
0_fold0_x0,2018-05-27,2018-05-21,-0.18303877,-0.2655876,-0.2626014,-0.24883702,-0.19347057,-0.1884707,-0.2531467,-0.2418797,-0.20447698,-0.27257615,-0.2588062335108277,-0.2039388209888461,0
0_fold0_x0,2018-05-28,2018-05-21,-0.2922999,-0.23245707,-0.2227057,-0.22742447,-0.24343428,-0.1716987,-0.2080598,-0.25317472,-0.24419299,-0.23519818,-0.27078720696475916,-0.1878053510537225,0
0_fold0_x0,2018-05-29,2018-05-21,0.22239754,0.30083242,0.31840068,0.29212892,0.3472886,0.33880192,0.3374796,0.28289315,0.35560492,0.3167522,0.19517735719524584,-0.23484428660296477,0
0_fold0_x0,2018-05-30,2018-05-21,0.31425652,0.42423126,0.48216787,0.55529636,0.4713287,0.42460603,0.540281,0.4510963,0.45834,0.4701866,0.25984738436135324,-0.06254971948989355,0
0_fold0_x0,2018-05-31,2018-05-21,0.33192682,0.42564398,0.5192426,0.4901628,0.54296553,0.4979537,0.5695811,0.46952018,0.514442,0.4682417,0.3928634191851151,0.42050134658452526,0
0_fold0_x0,2018-06-01,2018-05-21,0.34921005,0.4575633,0.49127594,0.49277002,0.5188886,0.45939732,0.54710966,0.44926637,0.50205207,0.4409052,0.44521210433325886,0.2339112997821039,0
0_fold0_x0,2018-06-02,2018-05-21,0.2873551,0.044265404,0.07084115,0.11823079,0.17938022,0.15941349,0.05631894,0.02931069,0.23178197,0.057811648,-0.1116308664233287,0.01886644102659534,0
0_fold0_x0,2018-06-03,2018-05-21,-0.17541164,-0.28270113,-0.26303074,-0.22680652,-0.20280164,-0.1660652,-0.24381404,-0.24097276,-0.20530662,-0.29359794,-0.1918217001093018,-0.16506873097637528,0
0_fold0_x0,2018-06-04,2018-05-21,-0.3047938,-0.24930671,-0.22246926,-0.20753634,-0.24801943,-0.1770503,-0.18561386,-0.25596866,-0.2357035,-0.26173317,-0.24165165788360765,-0.2528838204966684,0
103_fold0_x1,2018-05-22,2018-05-21,0.079042725,0.08339635,0.051841527,0.04386893,0.1675983,0.121398196,0.073873885,0.053859606,0.083192535,0.10001119,0.2623683310485046,-0.38905176984756157,0
103_fold0_x1,2018-05-23,2018-05-21,0.17469996,0.21340153,0.21410483,0.20443583,0.22479379,0.20473495,0.26926422,0.20185548,0.18903267,0.24097416,0.079156427671486,0.07231230484418358,0
103_fold0_x1,2018-05-24,2018-05-21,0.21868074,0.24026403,0.21495935,0.22495115,0.24856147,0.30366278,0.23714611,0.22637272,0.2248179,0.25851226,0.17427218593809912,0.17111336001780572,0
103_fold0_x1,2018-05-25,2018-05-21,0.2170482,0.26014018,0.29119104,0.28502426,0.2826449,0.28189293,0.33511806,0.24357376,0.29308286,0.27196166,-0.5564695436231131,0.27763598966325614,0
103_fold0_x1,2018-05-26,2018-05-21,0.14010821,0.23288757,0.19319578,0.22058186,0.24249974,0.20386371,0.19511142,0.2162708,0.2217656,0.22179845,-0.3751880338640516,-0.5468175755333277,0
103_fold0_x1,2018-05-27,2018-05-21,-0.30002084,-0.13770714,-0.18387674,-0.17444155,-0.13061383,-0.16765012,-0.1708604,-0.17475826,-0.21761915,-0.20665506,-0.49224008324381335,-0.3630792011695934,0
103_fold0_x1,2018-05-28,2018-05-21,-0.43117532,-0.43751898,-0.4498023,-0.46320227,-0.3184247,-0.42044443,-0.45430768,-0.40518588,-0.4511531,-0.44524744,-0.4529302495690508,-0.43766259095429927,0
