unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
1_fold0_x0,2018-06-05,2018-06-04,0.054940358,0.05925028,-0.057101674,0.051164933,-0.0067943884,0.024766618,0.03857664,0.05830349,0.03780727,0.0820009,0.019325243844139025,-0.34671690845545133,0
1_fold0_x0,2018-06-06,2018-06-04,0.16582471,0.14511344,0.096864164,0.13228016,0.1321541,0.1726614,0.13783993,0.1165304,0.09133563,0.19023493,0.18089919990783035,-0.02831618496372797,0
1_fold0_x0,2018-06-07,2018-06-04,0.20033167,0.15052609,-0.011741295,0.14947104,0.15996952,0.17529,0.16554162,0.12967674,0.19470182,0.20743638,0.11469287268550986,-0.061885590315890505,0
1_fold0_x0,2018-06-08,2018-06-04,0.22752683,0.22375949,-0.06062763,0.11975633,0.24630815,0.18543571,0.15363435,0.1954074,0.24591267,0.14325872,0.01771459055704031,-0.04001461410160278,0
1_fold0_x0,2018-06-09,2018-06-04,0.19063951,0.07828081,-0.047401607,-0.04163218,0.018616538,0.05236151,-0.041088235,0.0100573525,0.05086542,-0.014914183,-0.04323592067580025,-0.07934846279706598,0
1_fold0_x0,2018-06-10,2018-06-04,-0.27748463,-0.25820324,-0.32043627,-0.2819396,-0.23803765,-0.31158027,-0.29246107,-0.26489687,-0.26569012,-0.28905037,-0.22023823980538446,-0.03976030042469247,0
1_fold0_x0,2018-06-11,2018-06-04,-0.42528218,-0.33379346,-0.3518483,-0.33729923,-0.34554783,-0.39733672,-0.35367915,-0.36361784,-0.33815086,-0.39508173,-0.3196748874773204,-0.23778588351219673,0
1_fold0_x0,2018-06-12,2018-06-04,0.091773346,0.08177248,-0.06704053,0.08257003,0.01251608,0.027099382,0.07013893,0.05481644,0.046035644,0.08599583,-0.07705963970487305,-0.40656539375501377,0
1_fold0_x0,2018-06-13,2018-06-04,0.1834134,0.16338979,0.0820857,0.1675659,0.16438536,0.16951323,0.16621031,0.13442984,0.13937975,0.19281128,-0.12910917224585233,-0.03145272031228864,0
1_fold0_x0,2018-06-14,2018-06-04,0.18640749,0.1945051,-0.02384346,0.15932071,0.20181796,0.19184,0.15105027,0.12386522,0.22534887,0.20270506,0.09968836574780084,0.02695465415144871,0
1_fold0_x0,2018-06-15,2018-06-04,0.16011508,0.25757322,-0.0813205,0.1256992,0.22145778,0.18130387,0.1318542,0.17595305,0.2550443,0.16703057,-0.07451650293576985,0.07391791315422154,0
1_fold0_x0,2018-06-16,2018-06-04,-0.081120834,0.09006878,-0.06380186,-0.05957014,0.013616382,0.029036585,-0.069133855,0.014746383,0.01887684,-0.0071705924,-0.023823310004978965,-0.026366446774082185,0
1_fold0_x0,2018-06-17,2018-06-04,-0.3138044,-0.23516916,-0.3265003,-0.3017112,-0.28957883,-0.30129558,-0.28525904,-0.2622035,-0.28080118,-0.3216053,-0.20235151119602512,-0.03306337359938736,0
