unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
0,2018-06-19,2018-06-18,0.34502885,0.30635267,0.2821481,0.2403441,0.2572886,0.22759175,0.3693069,0.3062211,0.03119633,0.32121146,0.09626625248750485,-0.3198002801853879
0,2018-06-20,2018-06-18,0.3620119,0.413167,0.4025481,0.2641956,0.3246924,0.30411246,0.335985,0.31920427,0.09569993,0.3216454,0.06318242806358046,0.06413546004287048
0,2018-06-21,2018-06-18,0.43441775,0.42513937,0.31616062,0.3330933,0.38713825,0.3307424,0.44820642,0.37600893,0.17017175,0.4115088,0.12397225359972137,-0.10877177048545868
0,2018-06-22,2018-06-18,0.3535303,0.3508705,0.26190826,0.24580054,0.349522,0.17670238,0.37189454,0.34320357,0.19951679,0.34990782,-0.08263146476779003,-0.09522510163697934
0,2018-06-23,2018-06-18,-0.029604219,0.030678123,-0.09585274,0.124037854,-0.033813693,-0.03968243,0.00914523,0.0025324672,0.11577852,-0.037815083,-0.1455315754009302,-0.23634190828470625
0,2018-06-24,2018-06-18,-0.17409283,-0.18455856,-0.223732,-0.21377024,-0.2230469,-0.2535363,-0.1694524,-0.1995602,-0.1956069,-0.1702995,-0.2908689522426557,-0.37432732414333736
0,2018-06-25,2018-06-18,-0.19716749,-0.23117109,-0.24858768,-0.33780336,-0.18794957,-0.18077621,-0.2106376,-0.20692587,-0.30999446,-0.187136,-0.36200598212537377,-0.2471656286209284
0,2018-06-26,2018-06-18,0.3478123,0.31589675,0.21246447,0.22456442,0.24439698,0.22181112,0.3619027,0.2904923,0.057957835,0.34086397,-0.2454637858007677,-0.28024945304485277
0,2018-06-27,2018-06-18,0.3500352,0.37678027,0.3453954,0.2597315,0.30243692,0.31154436,0.3314266,0.31540653,0.15537307,0.32242012,-0.15669566430118453,-0.16928930117037386
0,2018-06-28,2018-06-18,0.4236575,0.40850884,0.29871386,0.29542857,0.37581435,0.3439888,0.42480543,0.39896515,0.1788773,0.43025684,-0.1459400176777688,-0.14301284802709238
0,2018-06-29,2018-06-18,0.365421,0.35478035,0.27690804,0.21875544,0.3580375,0.20577279,0.3779856,0.35322472,0.2167823,0.34092748,-0.14437432228322092,-0.1298746214554516
0,2018-06-30,2018-06-18,-0.040304594,-0.0041980147,-0.109189324,0.09586039,-0.014528982,-0.02899142,-0.009512991,-0.0004472211,0.11035827,-0.045297164,-0.17521171418453316,-0.205028000393749
0,2018-07-01,2018-06-18,-0.18283033,-0.19821833,-0.24319741,-0.19251736,-0.24022007,-0.25414023,-0.17887437,-0.19630778,-0.19868053,-0.18129317,-0.2525434519326363,-0.4089768439618096
0,2018-07-02,2018-06-18,-0.21392092,-0.23244746,-0.2581327,-0.33991972,-0.21204805,-0.19428453,-0.19772583,-0.22019082,-0.29968238,-0.1998462,-0.5266082196913187,-0.24464690124709051
1,2018-06-19,2018-06-18,-0.054788813,-0.021308832,-0.05146847,0.012950114,-0.028843716,-0.0001591593,0.0031047463,-0.011660799,-0.01287961,-0.059778243,-0.018652265241135783,-0.3408676938865139
1,2018-06-20,2018-06-18,0.0551615,0.058291353,-0.008271009,0.038028214,0.019140013,0.09249538,0.054620687,0.02622088,0.07922483,0.03022914,-0.21379562665698962,-0.05205212814202472
1,2018-06-21,2018-06-18,0.04071512,0.053884365,0.048451886,0.08413041,0.024261318,0.10411261,0.10215211,0.036875837,0.032403983,0.032923903,-0.20540327531894897,-0.06536121056699827
1,2018-06-22,2018-06-18,-0.0599115,-0.019820847,-0.044311464,0.002680684,-0.029992364,-0.05561038,0.014774583,0.017207928,-0.03244579,-0.05321277,-0.07553375764341112,-0.11020518892885171
1,2018-06-23,2018-06-18,-0.0689978,-0.07336477,-0.16853115,0.036317326,-0.0532263,-0.0012106597,-0.07714842,-0.052365735,-0.01802148,-0.048930082,-0.18192164581756257,-0.3245068473386165
1,2018-06-24,2018-06-18,-0.2722399,-0.2526368,-0.28529298,-0.21252955,-0.24341884,-0.2539373,-0.26436347,-0.26422188,-0.12143929,-0.25431412,-0.42021356108253444,-0.5270253053848698
1,2018-06-25,2018-06-18,-0.32678387,-0.33118033,-0.387085,-0.39599115,-0.34311795,-0.3271651,-0.33718,-0.342784,-0.29583853,-0.3165828,-0.507782237165322,-0.3883395802431074
1,2018-06-26,2018-06-18,-0.052026987,-0.011558335,-0.10706377,0.023967316,-0.049826857,-0.0043319613,-0.010981131,-0.02875565,-0.15153609,-0.037014853,-0.3964776179042377,-0.4054633678217357
1,2018-06-27,2018-06-18,0.05355946,0.034466125,-0.06024529,0.05674372,0.005786963,0.087448746,0.059766438,0.017009765,-0.0081055015,0.048044223,-0.17335975202824838,-0.16369583230565618
1,2018-06-28,2018-06-18,0.028838776,0.043647937,0.029448405,0.08483077,0.0036391318,0.09970629,0.07302721,0.039135583,0.03626901,0.05443499,-0.15589687954707293,-0.17615720247426195
1,2018-06-29,2018-06-18,-0.038992383,0.004753068,-0.015093489,0.011433139,-0.0149529055,-0.028934687,0.023401197,0.027432986,0.07469929,-0.033828523,-0.282290776971503,-0.156998905480351
1,2018-06-30,2018-06-18,-0.07007153,-0.06257704,-0.16444686,0.04609998,-0.03269261,0.010855123,-0.07099538,-0.04750323,0.050124984,-0.03883448,-0.33934181182505196,-0.25923300359830054
1,2018-07-01,2018-06-18,-0.26842156,-0.24747604,-0.28055787,-0.19960526,-0.24898496,-0.25402442,-0.2627656,-0.26756948,-0.14900482,-0.24514838,-0.2837318878073282,-0.4791295629000924
1,2018-07-02,2018-06-18,-0.34191313,-0.33508083,-0.37064013,-0.38342878,-0.36620653,-0.33629495,-0.32503867,-0.35509303,-0.33020604,-0.315663,-0.5365196826561884,-0.3707919365362951
10,2018-06-19,2018-06-18,0.08489741,0.13370433,0.11736514,0.11200172,0.133881,0.16067438,0.14424166,0.1239873,0.066102654,0.07029205,-0.03505907371387599,-0.006995249097540673
10,2018-06-20,2018-06-18,0.18796982,0.21055342,0.18624109,0.14786601,0.22288407,0.24170788,0.1720159,0.19678299,0.2080197,0.1714399,-0.11058736692044786,-0.003944833378373781
10,2018-06-21,2018-06-18,0.27252293,0.25689623,0.18427947,0.20125048,0.24299386,0.26266932,0.23283547,0.2273308,0.28699946,0.2306861,-0.03383890742620917,-0.18391936080921967
10,2018-06-22,2018-06-18,0.32623404,0.32288975,0.17268996,0.15592372,0.2936344,0.28732562,0.3114147,0.31661856,0.24979046,0.34478462,0.006060530180493598,-0.004676933150973857
10,2018-06-23,2018-06-18,0.13996547,0.14864291,0.104642555,0.13313824,0.17197727,0.1658581,0.1593867,0.20386791,0.1945387,0.16220084,-0.048480902878210254,-0.2052722708433878
10,2018-06-24,2018-06-18,-0.175288,-0.14235274,-0.20300518,-0.20517625,-0.1608389,-0.1895715,-0.14309743,-0.17421344,-0.08344205,-0.14075333,-0.2538348890925245,-0.4308810174329701
10,2018-06-25,2018-06-18,-0.26306453,-0.28621244,-0.3338067,-0.35312295,-0.2888134,-0.26071048,-0.2590723,-0.28691322,-0.30587763,-0.24000053,-0.4051355087632016,-0.568759807939313
10,2018-06-26,2018-06-18,0.08985911,0.09598498,0.05536191,0.09635947,0.10921843,0.14048684,0.12360279,0.0967369,0.036318414,0.08177229,-0.30849833877999494,-0.3575490235441983
10,2018-06-27,2018-06-18,0.16501586,0.2113207,0.10642566,0.14200348,0.20360735,0.23191412,0.1605593,0.17153658,0.12561922,0.16700466,-0.0587302996946109,-0.18684775989961985
10,2018-06-28,2018-06-18,0.24305561,0.2685589,0.16350827,0.17341137,0.23774044,0.25599074,0.21531591,0.22821951,0.17570806,0.24063718,-0.06629533067814479,-0.1384071582792498
10,2018-06-29,2018-06-18,0.32071197,0.3253964,0.15389988,0.14337292,0.3167801,0.30101413,0.31351265,0.3200708,0.22478989,0.3277446,-0.15853990202575122,-0.11986063070671521
10,2018-06-30,2018-06-18,0.1263065,0.19067833,0.086592615,0.11142912,0.16530144,0.16998638,0.15053459,0.20355278,0.1707789,0.15847425,-0.12400919608478213,-0.35986733949076516
10,2018-07-01,2018-06-18,-0.16399987,-0.13646647,-0.22087067,-0.19601794,-0.15356988,-0.18650825,-0.13942805,-0.1763164,-0.11281659,-0.13512605,-0.2582274877281248,-0.45382014364110507
10,2018-07-02,2018-06-18,-0.27957433,-0.29250458,-0.36365312,-0.34471637,-0.2889798,-0.25630283,-0.24249732,-0.29210824,-0.2888406,-0.24509892,-0.4791996024245735,-0.29568659275949405
100,2018-06-19,2018-06-18,0.2528404,0.2702728,0.18380585,0.2633728,0.3153,0.24159625,0.31075537,0.38417262,0.13254447,0.25066197,0.31749141236902084,-0.2769052927593166
