unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
0,2018-06-19,2018-06-18,0.34502885,0.3084487,0.2821481,0.3223513,0.3106053,0.22759175,0.3693069,0.1956547,0.02025611,0.32121146,0.09626625248750485,-0.3198002801853879
0,2018-06-20,2018-06-18,0.3620119,0.3135651,0.4025481,0.33861056,0.34508312,0.30411246,0.335985,0.24675085,0.12996313,0.3216454,0.06318242806358046,0.06413546004287048
0,2018-06-21,2018-06-18,0.43441775,0.44077623,0.31616062,0.39259636,0.39109623,0.3307424,0.44820642,0.26738283,0.20193559,0.4115088,0.12397225359972137,-0.10877177048545868
0,2018-06-22,2018-06-18,0.3535303,0.3543445,0.26190826,0.3590328,0.3471364,0.17670238,0.37189454,0.31655484,0.104342796,0.34990782,-0.08263146476779003,-0.09522510163697934
0,2018-06-23,2018-06-18,-0.029604219,-0.012807995,-0.09585274,0.034147367,-0.03900382,-0.03968243,0.00914523,0.031570405,0.097619325,-0.037815083,-0.1455315754009302,-0.23634190828470625
0,2018-06-24,2018-06-18,-0.17409283,-0.18223941,-0.223732,-0.3033659,-0.24390115,-0.2535363,-0.1694524,-0.24727875,0.10007584,-0.1702995,-0.2908689522426557,-0.37432732414333736
0,2018-06-25,2018-06-18,-0.19716749,-0.23239061,-0.24858768,-0.14135757,-0.22737415,-0.18077621,-0.2106376,-0.14946383,0.10051976,-0.187136,-0.36200598212537377,-0.2471656286209284
0,2018-06-26,2018-06-18,0.3478123,0.33365268,0.21246447,0.307383,0.2675263,0.22181112,0.3619027,0.22345227,0.100582324,0.34086397,-0.2454637858007677,-0.28024945304485277
0,2018-06-27,2018-06-18,0.3500352,0.31748423,0.3453954,0.32013842,0.3640613,0.31154436,0.3314266,0.2667255,0.100590736,0.32242012,-0.15669566430118453,-0.16928930117037386
0,2018-06-28,2018-06-18,0.4236575,0.45042735,0.29871386,0.39416784,0.3838709,0.3439888,0.42480543,0.2832977,0.10059184,0.43025684,-0.1459400176777688,-0.14301284802709238
0,2018-06-29,2018-06-18,0.365421,0.37468612,0.27690804,0.38265604,0.31958863,0.20577279,0.3779856,0.30322212,0.100591965,0.34092748,-0.14437432228322092,-0.1298746214554516
0,2018-06-30,2018-06-18,-0.040304594,-0.027162164,-0.109189324,0.045965992,-0.03850417,-0.02899142,-0.009512991,0.028966561,0.10059193,-0.045297164,-0.17521171418453316,-0.205028000393749
0,2018-07-01,2018-06-18,-0.18283033,-0.18245876,-0.24319741,-0.28568113,-0.25724506,-0.25414023,-0.17887437,-0.24130803,0.10059192,-0.18129317,-0.2525434519326363,-0.4089768439618096
0,2018-07-02,2018-06-18,-0.21392092,-0.22722319,-0.2581327,-0.16382599,-0.25301886,-0.19428453,-0.19772583,-0.13570318,0.10059192,-0.1998462,-0.5266082196913187,-0.24464690124709051
1,2018-06-19,2018-06-18,-0.054788813,-0.041026857,-0.05146847,-0.026419953,0.036206685,-0.0001591593,0.0031047463,-0.02069606,-0.078384995,-0.059778243,-0.018652265241135783,-0.3408676938865139
1,2018-06-20,2018-06-18,0.0551615,0.06219181,-0.008271009,0.011152327,0.055762924,0.09249538,0.054620687,0.058224406,-0.021539949,0.03022914,-0.21379562665698962,-0.05205212814202472
1,2018-06-21,2018-06-18,0.04071512,0.09505731,0.048451886,0.02071976,0.06991408,0.10411261,0.10215211,0.058166843,-0.004321873,0.032923903,-0.20540327531894897,-0.06536121056699827
1,2018-06-22,2018-06-18,-0.0599115,-0.011923805,-0.044311464,-0.015763499,0.044386163,-0.05561038,0.014774583,0.083779424,-0.03751435,-0.05321277,-0.07553375764341112,-0.11020518892885171
1,2018-06-23,2018-06-18,-0.0689978,-0.06469806,-0.16853115,-0.075303525,-0.07210405,-0.0012106597,-0.07714842,0.012514122,-0.12036699,-0.048930082,-0.18192164581756257,-0.3245068473386165
1,2018-06-24,2018-06-18,-0.2722399,-0.25915703,-0.28529298,-0.29892653,-0.2623217,-0.2539373,-0.26436347,-0.27225813,-0.1295396,-0.25431412,-0.42021356108253444,-0.5270253053848698
1,2018-06-25,2018-06-18,-0.32678387,-0.33188394,-0.387085,-0.32702094,-0.35073578,-0.3271651,-0.33718,-0.3472553,-0.13004266,-0.3165828,-0.507782237165322,-0.3883395802431074
1,2018-06-26,2018-06-18,-0.052026987,-0.028262978,-0.10706377,-0.038124353,0.0027503856,-0.0043319613,-0.010981131,-0.035242096,-0.13005736,-0.037014853,-0.3964776179042377,-0.4054633678217357
1,2018-06-27,2018-06-18,0.05355946,0.05971134,-0.06024529,0.005708739,0.053272784,0.087448746,0.059766438,0.041141156,-0.1297054,0.048044223,-0.17335975202824838,-0.16369583230565618
1,2018-06-28,2018-06-18,0.028838776,0.08692674,0.029448405,0.02566775,0.06024833,0.09970629,0.07302721,0.05823456,-0.12761492,0.05443499,-0.15589687954707293,-0.17615720247426195
1,2018-06-29,2018-06-18,-0.038992383,0.009173248,-0.015093489,0.00024024397,0.012132898,-0.028934687,0.023401197,0.068718866,-0.1224047,-0.033828523,-0.282290776971503,-0.156998905480351
1,2018-06-30,2018-06-18,-0.07007153,-0.057937004,-0.16444686,-0.072109774,-0.08359289,0.010855123,-0.07099538,0.0030995607,-0.11939493,-0.03883448,-0.33934181182505196,-0.25923300359830054
1,2018-07-01,2018-06-18,-0.26842156,-0.25880885,-0.28055787,-0.28861028,-0.2766654,-0.25402442,-0.2627656,-0.27012727,-0.118797615,-0.24514838,-0.2837318878073282,-0.4791295629000924
1,2018-07-02,2018-06-18,-0.34191313,-0.33116934,-0.37064013,-0.34959865,-0.37262592,-0.33629495,-0.32503867,-0.3532856,-0.118711635,-0.315663,-0.5365196826561884,-0.3707919365362951
10,2018-06-19,2018-06-18,0.08489741,0.052681927,0.11736514,0.13689582,0.1629263,0.16067438,0.14424166,0.056626484,-0.18055212,0.07029205,-0.03505907371387599,-0.006995249097540673
10,2018-06-20,2018-06-18,0.18796982,0.13116467,0.18624109,0.19036329,0.19146147,0.24170788,0.1720159,0.12595856,0.04272399,0.1714399,-0.11058736692044786,-0.003944833378373781
10,2018-06-21,2018-06-18,0.27252293,0.19261736,0.18427947,0.20583272,0.21593241,0.26266932,0.23283547,0.18877193,0.15836959,0.2306861,-0.03383890742620917,-0.18391936080921967
10,2018-06-22,2018-06-18,0.32623404,0.29606602,0.17268996,0.2382536,0.24123302,0.28732562,0.3114147,0.20484388,0.18737195,0.34478462,0.006060530180493598,-0.004676933150973857
10,2018-06-23,2018-06-18,0.13996547,0.13603112,0.104642555,0.12374857,0.15021594,0.1658581,0.1593867,0.061725236,0.15948378,0.16220084,-0.048480902878210254,-0.2052722708433878
10,2018-06-24,2018-06-18,-0.175288,-0.1610435,-0.20300518,-0.1960523,-0.19891025,-0.1895715,-0.14309743,-0.20823169,0.04492198,-0.14075333,-0.2538348890925245,-0.4308810174329701
10,2018-06-25,2018-06-18,-0.26306453,-0.28883734,-0.3338067,-0.24505258,-0.301332,-0.26071048,-0.2590723,-0.21099141,0.024695935,-0.24000053,-0.4051355087632016,-0.568759807939313
10,2018-06-26,2018-06-18,0.08985911,0.065686725,0.05536191,0.1153138,0.11231841,0.14048684,0.12360279,0.061927855,0.023768133,0.08177229,-0.30849833877999494,-0.3575490235441983
10,2018-06-27,2018-06-18,0.16501586,0.13159817,0.10642566,0.17748421,0.16915667,0.23191412,0.1605593,0.1269049,0.023654241,0.16700466,-0.0587302996946109,-0.18684775989961985
10,2018-06-28,2018-06-18,0.24305561,0.20848918,0.16350827,0.21084575,0.17845637,0.25599074,0.21531591,0.19740275,0.023638567,0.24063718,-0.06629533067814479,-0.1384071582792498
10,2018-06-29,2018-06-18,0.32071197,0.29795715,0.15389988,0.25390476,0.18577127,0.30101413,0.31351265,0.20883706,0.023636144,0.3277446,-0.15853990202575122,-0.11986063070671521
10,2018-06-30,2018-06-18,0.1263065,0.12834592,0.086592615,0.1217397,0.118344516,0.16998638,0.15053459,0.05605697,0.023635551,0.15847425,-0.12400919608478213,-0.35986733949076516
