unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
0,2018-06-19,2018-06-18,0.34502885,0.30635267,0.2821481,0.3223513,0.2214787,0.22759175,0.32286635,0.3062211,0.03119633,0.32121146,0.09626625248750485,-0.3198002801853879
0,2018-06-20,2018-06-18,0.3620119,0.413167,0.4025481,0.33861056,0.2902668,0.30411246,0.32894316,0.31920427,0.09569993,0.3216454,0.06318242806358046,0.06413546004287048
0,2018-06-21,2018-06-18,0.43441775,0.42513937,0.31616062,0.39259636,0.30960718,0.3307424,0.4213125,0.37600893,0.17017175,0.4115088,0.12397225359972137,-0.10877177048545868
0,2018-06-22,2018-06-18,0.3535303,0.3508705,0.26190826,0.3590328,0.24782231,0.17670238,0.33166158,0.34320357,0.19951679,0.34990782,-0.08263146476779003,-0.09522510163697934
0,2018-06-23,2018-06-18,-0.029604219,0.030678123,-0.09585274,0.034147367,-0.030540943,-0.03968243,-0.04546825,0.0025324672,0.11577852,-0.037815083,-0.1455315754009302,-0.23634190828470625
0,2018-06-24,2018-06-18,-0.17409283,-0.18455856,-0.223732,-0.3033659,-0.27059686,-0.2535363,-0.18077347,-0.1995602,-0.1956069,-0.1702995,-0.2908689522426557,-0.37432732414333736
0,2018-06-25,2018-06-18,-0.19716749,-0.23117109,-0.24858768,-0.14135757,-0.28340763,-0.18077621,-0.20816064,-0.20692587,-0.30999446,-0.187136,-0.36200598212537377,-0.2471656286209284
0,2018-06-26,2018-06-18,0.3478123,0.31589675,0.21246447,0.307383,0.21785969,0.22181112,0.34489968,0.2904923,0.057957835,0.34086397,-0.2454637858007677,-0.28024945304485277
0,2018-06-27,2018-06-18,0.3500352,0.37678027,0.3453954,0.32013842,0.27376065,0.31154436,0.32567796,0.31540653,0.15537307,0.32242012,-0.15669566430118453,-0.16928930117037386
0,2018-06-28,2018-06-18,0.4236575,0.40850884,0.29871386,0.39416784,0.32135278,0.3439888,0.436763,0.39896515,0.1788773,0.43025684,-0.1459400176777688,-0.14301284802709238
0,2018-06-29,2018-06-18,0.365421,0.35478035,0.27690804,0.38265604,0.27080542,0.20577279,0.35320243,0.35322472,0.2167823,0.34092748,-0.14437432228322092,-0.1298746214554516
0,2018-06-30,2018-06-18,-0.040304594,-0.0041980147,-0.109189324,0.045965992,-0.046925277,-0.02899142,-0.05101969,-0.0004472211,0.11035827,-0.045297164,-0.17521171418453316,-0.205028000393749
0,2018-07-01,2018-06-18,-0.18283033,-0.19821833,-0.24319741,-0.28568113,-0.28098643,-0.25414023,-0.18792024,-0.19630778,-0.19868053,-0.18129317,-0.2525434519326363,-0.4089768439618096
0,2018-07-02,2018-06-18,-0.21392092,-0.23244746,-0.2581327,-0.16382599,-0.27540463,-0.19428453,-0.20683384,-0.22019082,-0.29968238,-0.1998462,-0.5266082196913187,-0.24464690124709051
1,2018-06-19,2018-06-18,-0.054788813,-0.021308832,-0.05146847,-0.026419953,-0.04953904,-0.0001591593,-0.06201389,-0.011660799,-0.01287961,-0.059778243,-0.018652265241135783,-0.3408676938865139
1,2018-06-20,2018-06-18,0.0551615,0.058291353,-0.008271009,0.011152327,-0.003497064,0.09249538,0.03997665,0.02622088,0.07922483,0.03022914,-0.21379562665698962,-0.05205212814202472
1,2018-06-21,2018-06-18,0.04071512,0.053884365,0.048451886,0.02071976,0.008060761,0.10411261,0.0365747,0.036875837,0.032403983,0.032923903,-0.20540327531894897,-0.06536121056699827
1,2018-06-22,2018-06-18,-0.0599115,-0.019820847,-0.044311464,-0.015763499,-0.042540535,-0.05561038,-0.07225906,0.017207928,-0.03244579,-0.05321277,-0.07553375764341112,-0.11020518892885171
1,2018-06-23,2018-06-18,-0.0689978,-0.07336477,-0.16853115,-0.075303525,-0.09148782,-0.0012106597,-0.06809102,-0.052365735,-0.01802148,-0.048930082,-0.18192164581756257,-0.3245068473386165
1,2018-06-24,2018-06-18,-0.2722399,-0.2526368,-0.28529298,-0.29892653,-0.29880413,-0.2539373,-0.267275,-0.26422188,-0.12143929,-0.25431412,-0.42021356108253444,-0.5270253053848698
1,2018-06-25,2018-06-18,-0.32678387,-0.33118033,-0.387085,-0.32702094,-0.34901336,-0.3271651,-0.33301213,-0.342784,-0.29583853,-0.3165828,-0.507782237165322,-0.3883395802431074
1,2018-06-26,2018-06-18,-0.052026987,-0.011558335,-0.10706377,-0.038124353,-0.06897625,-0.0043319613,-0.04725747,-0.02875565,-0.15153609,-0.037014853,-0.3964776179042377,-0.4054633678217357
1,2018-06-27,2018-06-18,0.05355946,0.034466125,-0.06024529,0.005708739,-0.03000778,0.087448746,0.047609933,0.017009765,-0.0081055015,0.048044223,-0.17335975202824838,-0.16369583230565618
1,2018-06-28,2018-06-18,0.028838776,0.043647937,0.029448405,0.02566775,0.004326135,0.09970629,0.040811427,0.039135583,0.03626901,0.05443499,-0.15589687954707293,-0.17615720247426195
1,2018-06-29,2018-06-18,-0.038992383,0.004753068,-0.015093489,0.00024024397,-0.01263999,-0.028934687,-0.039770193,0.027432986,0.07469929,-0.033828523,-0.282290776971503,-0.156998905480351
1,2018-06-30,2018-06-18,-0.07007153,-0.06257704,-0.16444686,-0.072109774,-0.10132109,0.010855123,-0.05432391,-0.04750323,0.050124984,-0.03883448,-0.33934181182505196,-0.25923300359830054
1,2018-07-01,2018-06-18,-0.26842156,-0.24747604,-0.28055787,-0.28861028,-0.31257737,-0.25402442,-0.26533023,-0.26756948,-0.14900482,-0.24514838,-0.2837318878073282,-0.4791295629000924
1,2018-07-02,2018-06-18,-0.34191313,-0.33508083,-0.37064013,-0.34959865,-0.3646537,-0.33629495,-0.33496264,-0.35509303,-0.33020604,-0.315663,-0.5365196826561884,-0.3707919365362951
10,2018-06-19,2018-06-18,0.08489741,0.13370433,0.11736514,0.13689582,0.1287509,0.16067438,0.05488428,0.1239873,0.066102654,0.07029205,-0.03505907371387599,-0.006995249097540673
10,2018-06-20,2018-06-18,0.18796982,0.21055342,0.18624109,0.19036329,0.19589955,0.24170788,0.18336003,0.19678299,0.2080197,0.1714399,-0.11058736692044786,-0.003944833378373781
10,2018-06-21,2018-06-18,0.27252293,0.25689623,0.18427947,0.20583272,0.20230362,0.26266932,0.24182232,0.2273308,0.28699946,0.2306861,-0.03383890742620917,-0.18391936080921967
10,2018-06-22,2018-06-18,0.32623404,0.32288975,0.17268996,0.2382536,0.21615821,0.28732562,0.31744766,0.31661856,0.24979046,0.34478462,0.006060530180493598,-0.004676933150973857
10,2018-06-23,2018-06-18,0.13996547,0.14864291,0.104642555,0.12374857,0.12542705,0.1658581,0.14731948,0.20386791,0.1945387,0.16220084,-0.048480902878210254,-0.2052722708433878
